Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_pvalue	deseq2_padj	bayseq_library_522	bayseq_library_523	bayseq_library_524	bayseq_library_525	bayseq_likelihood	bayseq_FDR	
SLC2A5	NULL	NULL	NULL	NULL	NULL	NULL	-1.15374663502701	4.84504452518804	0.0002642331823107	0.0276167255206462	-0.963067807479138	869.639636244342	0.237420999647422	4.98409350339676e-05	0.0128212846237708	942	1361	481	655	0.436649487307321	0.214211367352079	
SLC2A2	NULL	NULL	NULL	NULL	NULL	NULL	-1.03175844923561	6.92700570781157	0.000954551817441618	0.0760380621775789	-0.883898492182679	3690.42920084248	0.224905928769727	8.49172898852211e-05	0.0189622542979222	4990	4419	2167	2935	0.0666411931047221	0.725183077858006	
MYO5C	NULL	NULL	NULL	NULL	NULL	NULL	-0.727284482909238	2.87945237060312	0.0254674089365344	0.662898930047667	-0.622980836987614	221.340650926583	0.224677814950395	0.00555806809482038	0.374447802275661	235	293	194	159	0.077901988728848	0.686395183266282	
MYO5B	NULL	NULL	NULL	NULL	NULL	NULL	2.20730420079229	0.212180640484213	7.67166256043137e-07	0.000171041018623965	1.24664108481143	32.7565158767856	0.315340249858349	7.70740776480839e-05	0.0174403222902084	13	9	61	53	0.612318172493231	0.124204816789572	
F10	NULL	NULL	NULL	NULL	NULL	NULL	0.783167463718103	2.02815734005681	0.0207060008464251	0.590650536009881	0.64252381887841	121.485237768161	0.245090092129601	0.00875226573322425	0.501806424859962	85	85	169	156	0.0970862761204971	0.629208697172734	
PODN	NULL	NULL	NULL	NULL	NULL	NULL	-0.650523021463862	4.02798986353201	0.0405030372086102	0.848033984295621	-0.558340654589954	492.69682908578	0.223142392221159	0.0123433927592811	0.61072804232583	464	692	392	418	0.038346515750542	0.817128601118266	
LOC101751938	NULL	NULL	NULL	NULL	NULL	NULL	1.30832539936341	0.290510129463173	0.00143024993024396	0.100960490109075	0.802487410431727	34.8583067340618	0.310594949640101	0.0097743820825002	0.534050719925982	21	17	54	51	0.161512988701501	0.496366655584647	
LOC769841	NULL	NULL	NULL	NULL	NULL	NULL	1.46151406880525	-0.331471779713097	0.00209272730792854	0.132776073661966	0.703617184343821	21.8986384455761	0.319639689489177	0.0277160465579592	0.916898686423246	14	8	38	30	0.0609949030793623	0.746764568811791	
B-G	3.48408	3.33845	-0.0616001	-0.0331207	0.9702	0.999798	0.678481973582853	6.62191008535226	0.0290302855974173	0.717799798874257	0.570657672835436	2984.9304838499	0.232521242719709	0.0141191604934086	0.652905375296013	2273	2090	3165	4565	0.0160518421964104	0.918847992879686	
FMO4	NULL	NULL	NULL	NULL	NULL	NULL	0.785439096236067	5.60208269056106	0.0119630722498148	0.42646952210962	0.690808554453187	1470.69080700345	0.20727887633429	0.000859923541177008	0.112142639316918	986	1074	1715	2207	0.45228687435028	0.20086714365448	
IDH2	NULL	NULL	NULL	NULL	NULL	NULL	0.820805232588905	7.67991483156199	0.00826175701115683	0.335736948388222	0.72618214213865	6217.12627653662	0.202788706014093	0.000342308882259065	0.0553268956268437	4499	4039	7626	9113	0.0165814139678396	0.916580570984083	
SETD7	NULL	NULL	NULL	NULL	NULL	NULL	-0.683285511602995	6.11910808970404	0.0281532003347218	0.714488005637617	-0.598976289013423	2106.32352153642	0.210947429392083	0.00451902952979376	0.325804452528405	2340	2614	2033	1397	0.155161892498953	0.509565082629963	
LOC769339	NULL	NULL	NULL	NULL	NULL	NULL	-0.611998849695628	7.79279826430065	0.0482333640818989	0.939453030921123	-0.537999276504002	6721.88244796372	0.208870956469063	0.010002306063285	0.540602344586021	6788	8771	4922	6283	0.000635740667165633	0.989074779951034	
FAM38A	NULL	NULL	NULL	NULL	NULL	NULL	0.640339053475681	4.13030320355659	0.0433688989696715	0.877439820813643	0.561132537417949	528.817472998122	0.209942229088262	0.00752222061626762	0.45911108535492	371	418	783	583	0.0701449179194887	0.715556334576872	
CYP1A4	NULL	NULL	NULL	NULL	NULL	NULL	-2.16591594703288	4.12346813444689	5.39264221864353e-11	2.61273515493279e-08	-1.72834065419092	526.957159173683	0.255922187706558	1.4443658979516e-11	1.22561668270683e-08	678	976	159	245	0.959081169958134	0.0132319902655758	
LOC420810	NULL	NULL	NULL	NULL	NULL	NULL	1.15153917928606	2.01670766606462	0.000770767092659307	0.0639346804720276	0.823247908392248	120.3657995209	0.287960533674368	0.00425124227232926	0.320657033794222	75	67	228	125	0.047764642581049	0.790915838695628	
LOC101751632	NULL	NULL	NULL	NULL	NULL	NULL	1.82149714177164	-0.969566876383917	0.0012688399260988	0.0916919645578787	0.651657494943519	13.2719600768058	0.309498029095574	0.0352451679004067	0.999162683775631	7	4	28	16	0.0357013563969951	0.831676924716685	
LOC101749808	NULL	NULL	NULL	NULL	NULL	NULL	1.37229976032882	0.808343954797012	0.000358328382660547	0.0350405709245759	0.773345492215861	50.8601451821697	0.316797519556451	0.0146411830391041	0.66624489298871	24	30	48	106	0.0380019926162047	0.819412209107933	
PCP4	NULL	NULL	NULL	NULL	NULL	NULL	-0.874217791072741	4.62566851696545	0.00556022432562524	0.265768749268338	-0.709403477593379	746.298466179137	0.249630500770074	0.00448576394953967	0.325804452528405	657	1206	578	537	0.16038455031533	0.50210732740837	
CTRC	NULL	NULL	NULL	NULL	NULL	NULL	2.00888200909751	-1.39157449499131	0.00112324681058815	0.0839002779394048	0.596480702741509	9.34038277430252	0.296680629543952	0.0443767648426063	0.999162683775631	2	5	19	13	0.0730933464568221	0.705751667532467	
NOX5	NULL	NULL	NULL	NULL	NULL	NULL	2.63551769965099	-1.58902897015146	0.000203808224791124	0.0229882737359639	0.648615325209276	7.863219671392	0.286471482577664	0.0235646936074862	0.83489857038131	2	2	19	10	0.165821327100587	0.486406613375504	
FGF1	1.81743	6.59661	1.85983	1.25385	0.24585	0.999798	-0.846885460380285	3.00298517276177	0.00942765911139812	0.366162664898214	-0.628458595898361	241.273280919489	0.279804288715572	0.0246998502412489	0.862512671695956	258	336	245	122	0.0357036779877703	0.831502651761512	
GLOD5	NULL	NULL	NULL	NULL	NULL	NULL	-0.748023456083785	4.68497363738842	0.0173938432873316	0.539740831440081	-0.591713567287615	779.11368955808	0.261153781730345	0.0234656653695093	0.83312930331787	1092	752	512	711	0.0235370525619724	0.87636202028018	
AMY1A	NULL	NULL	NULL	NULL	NULL	NULL	0.70149785661792	1.98459197363432	0.0393384291884463	0.832787123574279	0.551873271242524	117.719956634362	0.262144499670672	0.0352716882545231	0.999162683775631	69	103	169	140	0.0254024644956018	0.871339271323427	
SGCG	NULL	NULL	NULL	NULL	NULL	NULL	-0.944797549928042	3.19782350172447	0.00357029184431411	0.195900536402286	-0.761991131255462	276.359915753789	0.252479955182283	0.0025442686861631	0.233398831745264	277	422	236	165	0.0599854705927437	0.749719992165359	
LOC101748985	NULL	NULL	NULL	NULL	NULL	NULL	3.99131130846159	0.904553170489069	2.00545363089693e-17	2.6720162814663e-14	2.32446911032027	54.0919180774049	0.30802954016721	4.47956440177707e-14	5.06817916417058e-11	6	6	123	93	0.97565700918345	0.00950350871964662	
TXNDC16	NULL	NULL	NULL	NULL	NULL	NULL	0.664919369049344	3.60774777114888	0.0377400338861305	0.812691880311889	0.55588692836462	367.369321357411	0.236611508749009	0.0188054341251175	0.74965750071182	225	320	420	530	0.026274667694793	0.867955245303993	
LOC101751407	NULL	NULL	NULL	NULL	NULL	NULL	-0.741083745684772	4.94344008359228	0.0181536437227573	0.556033587473765	-0.610786346110897	930.931567995445	0.243193544548533	0.0120211220318753	0.603809153286891	891	1347	890	590	0.0189374909902926	0.903380873730556	
VWA5B1	NULL	NULL	NULL	NULL	NULL	NULL	1.41096248950537	0.0342000967767334	0.00135327774523165	0.0968093119894242	0.735370912595311	28.7183515044926	0.319239193233642	0.0212501231692598	0.794532252770813	12	18	58	31	0.0593238404476388	0.751375569924536	
ACER1	NULL	NULL	NULL	NULL	NULL	NULL	1.65925818946931	4.0531244571298	3.22541140125079e-07	7.63992447242937e-05	1.38670517210394	500.878913383195	0.236208012641997	4.33972301309978e-09	2.37578836307472e-06	237	221	968	647	0.842682362101938	0.0358611750093383	
ARHGEF6	NULL	NULL	NULL	NULL	NULL	NULL	0.781132506190444	2.63711828816871	0.0177746636140304	0.54915982452739	0.645841831267241	186.322461442765	0.241932148417334	0.00759605696596287	0.459566742121317	106	157	246	252	0.04641578359746	0.796072189519382	
LOC101751659	NULL	NULL	NULL	NULL	NULL	NULL	-0.82049871372801	3.29379964815021	0.0111817620655353	0.403338077348701	-0.703249901076831	295.52496073511	0.224068157214624	0.00169783933042312	0.187900074764609	299	425	234	218	0.168166752281619	0.480204968958401	
VGLL3	NULL	NULL	NULL	NULL	NULL	NULL	-1.03827093796066	1.26677786150083	0.0039451604467257	0.210257326008246	-0.68937747251215	71.1178154341666	0.301893858295166	0.0224003779814843	0.80884428664632	72	112	64	35	0.0125065685020767	0.934067689600962	
MERTK	NULL	NULL	NULL	NULL	NULL	NULL	1.41236061474549	4.01255968654087	1.22622353488855e-05	0.00202640568346931	1.03099260990828	487.219039516926	0.282811272132213	0.000266857306121844	0.0471753681478522	320	181	910	593	0.107075136910116	0.61236567855366	
SLC5A1	360.576	567.48	0.654268	1.35164	0.0538	0.999798	-0.66097996572687	10.1176712343906	0.0327440956362053	0.773021739504568	-0.550663900766624	33703.9066552843	0.239608121408389	0.0215512358774262	0.800319527518161	41312	37104	21841	33057	4.13735633848051e-05	0.989735216654265	
ARR3	NULL	NULL	NULL	NULL	NULL	NULL	2.86565368093185	-1.73913323389902	0.000210062773143055	0.0235690431466508	0.520189491486544	6.84066676681558	0.261804788123408	0.0469294332794159	0.999162683775631	1	2	21	5	0.0870040261013541	0.655353360793838	
FMNL1	NULL	NULL	NULL	NULL	NULL	NULL	0.732271950826065	2.11823210584609	0.0294489961262729	0.72326463066807	0.601737821426525	129.40202865359	0.24459538599394	0.0138884522793782	0.6457559551598	82	104	181	161	0.0787424482189986	0.684294624173618	
NEXN	NULL	NULL	NULL	NULL	NULL	NULL	-0.730434064391072	3.55454935964469	0.0225276096908986	0.607685746593022	-0.56090059398872	354.209743899628	0.269571984195528	0.037460638021345	0.999162683775631	308	544	343	223	0.00890388884782805	0.94746559908646	
LOC101752163	NULL	NULL	NULL	NULL	NULL	NULL	-1.79287075755718	-1.16305130503944	0.00196231538378952	0.127538534608613	-0.649490670361694	11.720824118633	0.309286280370238	0.0357318328798828	0.999162683775631	15	20	7	4	0.0969130739938136	0.631214576337904	
LOC426599	NULL	NULL	NULL	NULL	NULL	NULL	-0.658661672132208	5.77217104869609	0.0345884842176272	0.785258047445556	-0.584913287943835	1655.08079432056	0.201845060668395	0.00375750547963039	0.299344032157979	1626	2260	1288	1422	0.0717798870126616	0.710459203256083	
LOC101749569	NULL	NULL	NULL	NULL	NULL	NULL	5.12770036546631	0.777079669381229	8.99927261851848e-21	1.37033209772555e-17	2.59032949794181	49.2919186400502	0.312609630007723	1.16975720259644e-16	1.52707303732802e-13	3	2	107	96	0.994612794971295	0.00128286862981564	
GK5	NULL	NULL	NULL	NULL	NULL	NULL	0.745349281206793	5.84634013863489	0.0168908167297402	0.534240995615137	0.642479263965055	1742.85052529046	0.219146452161929	0.00337074533064769	0.281797630573507	1325	1147	2033	2567	0.0512225854903726	0.77810342194865	
LOC101750594	NULL	NULL	NULL	NULL	NULL	NULL	0.853654466745888	7.10127997099212	0.00609409082372034	0.279626456284146	0.692794031393854	4163.21058678045	0.248669637811879	0.00533625933709653	0.367835503532928	3327	2275	4986	6305	0.00303405393172268	0.981807460302526	
GPA33	NULL	NULL	NULL	NULL	NULL	NULL	-0.633018079920288	7.8370228616079	0.041073236694778	0.853410584658165	-0.582772024927938	6933.66550587333	0.174497964817334	0.000838669084314863	0.111195726796153	7897	8164	5423	6047	0.00249153292205439	0.983060565987498	
LOC422046	NULL	NULL	NULL	NULL	NULL	NULL	-0.644063378903229	7.1476207689459	0.0378965595138495	0.814383083073601	-0.584567867375179	4299.7803475033	0.187073914485539	0.00177928253084436	0.191196059420762	5186	4778	3380	3700	0.0202964495554138	0.89519003794484	
MEGF11	NULL	NULL	NULL	NULL	NULL	NULL	1.27461674994511	-0.00838361661049054	0.00333430815171419	0.188044394651437	0.653827813962732	27.8791524836833	0.319451001568197	0.0406852583921829	0.999162683775631	16	15	56	28	0.0416570252103364	0.807300749662049	
LOC101752086	NULL	NULL	NULL	NULL	NULL	NULL	-2.65386607213667	-0.214095836089349	6.13097495391358e-08	1.84084681785253e-05	-1.22861514283891	24.5656562236541	0.319623603847735	0.000121072786068959	0.0245862596444684	38	43	4	10	0.518288601423797	0.164209530548967	
CPS1	NULL	NULL	NULL	NULL	NULL	NULL	3.37358970645048	1.78873198282244	3.36237285473065e-17	4.21641555983224e-14	2.3747187295202	102.034149024669	0.285842296416277	9.74981270732248e-17	1.37886726213308e-13	18	16	232	163	0.994546467671887	0.0016304239380071	
CLDN15	NULL	NULL	NULL	NULL	NULL	NULL	-2.28661930144177	-1.06540472525401	7.66266851037086e-05	0.00981091265019954	-0.596278190577543	12.5528724670992	0.287851178900922	0.0383138868277729	0.999162683775631	7	34	6	3	0.021463517378442	0.888483599177721	
LOC101751675	NULL	NULL	NULL	NULL	NULL	NULL	-1.38248730232798	3.15275277591553	2.52187651438291e-05	0.00388678633609816	-1.18215094440816	268.20760784553	0.225262787701649	1.53863661222054e-07	7.25338942944302e-05	360	379	181	134	0.74572486721326	0.0672036563609161	
LOC101750104	NULL	NULL	NULL	NULL	NULL	NULL	1.04338480275755	0.92210306740534	0.00491999988465725	0.249725137002674	0.671935364240342	55.1222903799823	0.306018291018726	0.0281108481314866	0.924272926662516	28	41	100	58	0.0161399561619784	0.91871017848644	
GRHL3	NULL	NULL	NULL	NULL	NULL	NULL	1.54999042261458	3.52978802942552	2.19561026885767e-06	0.000437439436556148	1.36150486239867	347.714984836967	0.208496941675803	6.57279327794521e-11	4.84986411826122e-08	157	181	601	497	0.895602590357247	0.02499056370984	
GCLC	NULL	NULL	NULL	NULL	NULL	NULL	0.648142120467228	5.83158174744016	0.0375257682279844	0.810510969690142	0.571618730875358	1724.90655707211	0.205252638828227	0.00535356604635161	0.367835503532928	1274	1285	2594	1872	0.0543060655242041	0.769105595950794	
ULK2	NULL	NULL	NULL	NULL	NULL	NULL	1.03487798746732	6.62472308966183	0.000930828486188636	0.0754501964584385	0.964366197790939	2990.18529918205	0.160148294100843	1.72586486301452e-09	1.00998802035239e-06	1819	1920	4404	4095	0.804489014545607	0.0432627284974823	
TNC	0.669953	0.70992	0.0835978	0.0596145	0.9439	0.999798	-0.728964102755918	4.63460686056714	0.020474790849753	0.587458400181743	-0.564629075894457	751.177183441415	0.266993550577494	0.034449834417146	0.999162683775631	719	1081	779	424	0.019869562506126	0.896224068077426	
TNN	NULL	NULL	NULL	NULL	NULL	NULL	-1.47324983332589	2.74449693993911	1.02498482838401e-05	0.00176214730415245	-1.22181687904861	201.779249477441	0.24070269944878	3.85379261760375e-07	0.000172112406614087	280	285	98	127	0.700945527184285	0.0885054926044226	
FKBP6	NULL	NULL	NULL	NULL	NULL	NULL	-2.80715330550163	-0.19833469452199	1.63995414945526e-08	5.46258477470113e-06	-0.935842271362611	25.1614702214651	0.307511237236342	0.00234015812754115	0.224377534364412	64	18	9	4	0.0648728961654408	0.733146606699117	
LOC101752140	NULL	NULL	NULL	NULL	NULL	NULL	0.804433250003693	2.08839360270124	0.018273401430563	0.558097953720262	0.623985911864875	126.838446457158	0.265927097154725	0.0189529651992603	0.751520496253846	98	77	155	185	0.0318115820113576	0.843863529362899	
SLC22A3	NULL	NULL	NULL	NULL	NULL	NULL	1.10514224868542	5.13866104376868	0.000454495339157068	0.0423097451534951	0.971655807688415	1065.6031825355	0.208297681041635	3.08998237031394e-06	0.00109250189180412	528	770	1644	1436	0.5971252102685	0.137204781754403	
EFCAB5	NULL	NULL	NULL	NULL	NULL	NULL	0.688884573562425	1.83273856359646	0.0468707853770911	0.926034664197246	0.549739442989259	105.795144203241	0.256668792600451	0.0322076276437776	0.999162683775631	67	88	135	141	0.0317243975810802	0.844159654842295	
EFCAB7	NULL	NULL	NULL	NULL	NULL	NULL	0.687490496362989	2.5696243518852	0.0378290055657238	0.813762604086882	0.547815866407944	177.848005235117	0.256878425267078	0.0329585324318268	0.999162683775631	122	138	191	271	0.0133526301481752	0.928228271921459	
LOC101749546	NULL	NULL	NULL	NULL	NULL	NULL	2.86807098409714	-1.42215783796285	3.00591134885335e-05	0.0045446821372238	0.794669863817767	9.1054071712152	0.297444187807341	0.00754769859254155	0.45911108535492	2	2	16	18	0.388109761354373	0.266705253435326	
LOC101751996	NULL	NULL	NULL	NULL	NULL	NULL	-2.5244949243557	-1.59035076117117	0.000569657481723693	0.0505998258141071	-0.674643934079967	8.3442345436036	0.291071735099814	0.0204605916667541	0.789174320855644	16	11	2	3	0.171639768936627	0.475984226664332	
RBM11	NULL	NULL	NULL	NULL	NULL	NULL	0.891192367832878	3.4203722786173	0.00578322135578934	0.270365598383152	0.680165250445556	322.414925171264	0.271150238859858	0.0121264110933826	0.607071748276684	228	201	578	313	0.0297456158646607	0.849716657170249	
LOC101750823	NULL	NULL	NULL	NULL	NULL	NULL	1.51194907909423	-0.358971355032044	0.00172554140503632	0.114595301160637	0.725852564038131	21.4678445730311	0.319623237387015	0.0231492144780532	0.82708488190956	13	8	30	37	0.0676083560989861	0.723105067022703	
LOC101750288	NULL	NULL	NULL	NULL	NULL	NULL	-0.979889653478766	1.95743857376085	0.00405931329690559	0.213670224354157	-0.788545317032501	116.000515337219	0.253740359509186	0.00188558405567645	0.193940890962939	126	169	84	81	0.0643122470016957	0.735055475144584	
GAL10	NULL	NULL	NULL	NULL	NULL	NULL	-1.13827210941177	2.4167664512628	0.000657828670212501	0.055429215777036	-0.793506967297263	160.458073614442	0.294062084214047	0.00696666636545761	0.436042045323268	235	183	144	69	0.0295741565560932	0.850127160692624	
ACOT9	NULL	NULL	NULL	NULL	NULL	NULL	-0.797054878491768	6.74657908954214	0.0104191508863112	0.388888807170788	-0.663451002479919	3257.64417317189	0.240266044220059	0.00575685561511408	0.38015407254514	4644	3161	2735	2299	0.0195706238547596	0.897414075486096	
KIRREL3	NULL	NULL	NULL	NULL	NULL	NULL	6.90071363784603	5.52873851981888	4.95424349028452e-60	5.28072813629427e-56	5.31194839780014	1396.64877605284	0.254966987095888	2.13505352089618e-96	3.62339933031291e-92	21	23	3605	2280	0.999999984232105	5.39254326377877e-09	
ITIH2	NULL	NULL	NULL	NULL	NULL	NULL	-0.930695763921693	1.31676725262789	0.00999522542513556	0.382014262188654	-0.673358633483785	73.9135798116097	0.286375361113365	0.0187071980999149	0.74965750071182	99	85	46	61	0.0290319847581601	0.852274863078551	
LOC777348	NULL	NULL	NULL	NULL	NULL	NULL	-2.23751795166014	3.70654276648383	2.03756582811838e-11	1.17396833307642e-08	-1.98389181838779	394.70384043879	0.202434021527701	1.12374371796384e-22	2.38388182969553e-19	607	634	157	135	0.99839658673452	0.000331437413953167	
BG2	78.7579	11.1309	-2.82285	-4.5866	5e-05	0.012083	1.9803161296312	7.08766047676389	6.35413200302181e-10	2.55579973661168e-07	1.80941673992224	4122.00675643824	0.178822386849559	4.57307913447028e-24	1.29349543318492e-20	1644	1525	6888	7007	0.970786233086993	0.0103247694777033	
SYNM	NULL	NULL	NULL	NULL	NULL	NULL	-0.67986917709211	6.78723548737312	0.0286205524239098	0.717799798874257	-0.604840413567282	3346.73111354114	0.200331158886216	0.00253440743809413	0.233398831745264	3281	4624	2968	2480	0.0149353679570357	0.92189830231537	
FAM13C	NULL	NULL	NULL	NULL	NULL	NULL	-1.00591594817207	1.06603389176451	0.00638731988100157	0.289712521751471	-0.612210183037632	61.5435793833659	0.311764229653826	0.0495653521780256	0.999162683775631	51	108	54	33	0.00682620738716914	0.956664799097412	
LCK	NULL	NULL	NULL	NULL	NULL	NULL	1.08000954169757	0.199448711181826	0.0094559934776058	0.366514307192001	0.624783752658769	32.5418276501791	0.315599321181094	0.0477401782934916	0.999162683775631	16	24	57	37	0.0339893681196602	0.838011920748515	
CD9	NULL	NULL	NULL	NULL	NULL	NULL	-0.975729209759109	2.33377432931751	0.00356944196546791	0.195900536402286	-0.679820947955072	150.866523677467	0.293455950803173	0.0205253655835851	0.789278769004236	124	263	127	89	0.0123720175574255	0.934822345840796	
HBEGF	NULL	NULL	NULL	NULL	NULL	NULL	1.31383256093249	1.23062310611482	0.000397733136144916	0.037852120519363	0.95336732036281	68.8466706568584	0.284415150027863	0.000802221352454218	0.108915988580004	40	35	116	92	0.126179231856883	0.567706398052399	
CPAMD8	NULL	NULL	NULL	NULL	NULL	NULL	0.79547134624854	3.22564245517407	0.0138786165409256	0.47187296239147	0.663632919142579	281.267448845876	0.237859180775938	0.00527040687726367	0.365906911164646	155	240	408	348	0.0802818204284985	0.676292451145289	
CDD	NULL	NULL	NULL	NULL	NULL	NULL	-0.952826743941864	5.53599304186967	0.00236459629018351	0.145689201485931	-0.840832460787836	1405.07927903843	0.206025923763445	4.4804285180259e-05	0.0122640890934545	1521	2029	1148	881	0.300740560279861	0.334805017608516	
PDE4B	NULL	NULL	NULL	NULL	NULL	NULL	1.27748447849752	3.46369785915556	8.61839363881166e-05	0.0109361259281064	0.965221147623543	332.033635626371	0.274422465126724	0.000435990612499466	0.0678825383920039	164	207	661	340	0.126019738722606	0.569098551976149	
NLRC5	NULL	NULL	NULL	NULL	NULL	NULL	1.14869364116583	3.7081674480878	0.000363973746332334	0.0352690560196032	0.930960606312825	394.082872114457	0.249766706848187	0.000193526175972446	0.0368732171887984	262	202	679	473	0.162945094348182	0.490445570811204	
DNAH17	0.141537	0.0613255	-1.20662	0	1	1	1.09163101493736	-0.0869997071709721	0.0138350546685943	0.471623584193887	0.620312393133402	26.3555611230267	0.316409017835177	0.0499401407967757	0.999162683775631	16	16	41	35	0.0624353506057897	0.740608469073609	
LOC101751319	NULL	NULL	NULL	NULL	NULL	NULL	1.18186163963203	2.4030038044816	0.000464988796866248	0.042726858498253	0.8039313053051	158.186283761273	0.297087327430896	0.00680900750713929	0.429574968043349	121	61	268	197	0.0429146292722747	0.803700857888335	
RPL22L1	NULL	NULL	NULL	NULL	NULL	NULL	-0.735097721730194	7.04354509095631	0.0179809313153944	0.553927014135229	-0.655368658252627	3998.04364420374	0.199085926629517	0.000995170837185304	0.126985295322344	4092	5479	2926	3405	0.0184327143242736	0.907274295113096	
SLCO3A1	NULL	NULL	NULL	NULL	NULL	NULL	-0.786377384476704	3.74197589954036	0.0138491586314557	0.471623584193887	-0.63378351113146	404.227690454761	0.253603889047633	0.0124506355872459	0.612463004496089	512	460	394	236	0.0260142859434623	0.869371387280798	
ENPP7	0.834967	4.83711	2.53435	3.54299	0.00045	0.0615136	-2.53360835133945	1.50215547882012	3.55258188426341e-11	1.84716928313969e-08	-0.196505977050958	85.4572181398172	0.184866931301956	NA	NA	257	9	7	45	0.00117715784396858	0.987562143961186	
LOC768351	NULL	NULL	NULL	NULL	NULL	NULL	0.865297762891476	0.926756701490103	0.0208354068430167	0.590650536009881	0.597998090575028	55.456396810584	0.295392957199589	0.0429274149813677	0.999162683775631	34	41	65	86	0.0202079410888091	0.895374011360994	
LOC101750379	NULL	NULL	NULL	NULL	NULL	NULL	1.50830300789105	0.188339903717445	0.000425126953785343	0.0401011345167962	0.894380949536419	32.255295394157	0.313497326990617	0.00433203276377018	0.32387192966495	13	19	48	53	0.242319190494101	0.397766978037766	
GYS2	NULL	NULL	NULL	NULL	NULL	NULL	1.84167479563569	1.25905394457048	1.01432306430561e-06	0.000211993520439873	0.99131719717469	70.0580224179856	0.318173854760015	0.00183542270116151	0.192277522601309	32	26	174	60	0.0678442585048466	0.722580539261103	
SULT1B1	NULL	NULL	NULL	NULL	NULL	NULL	1.01299368799519	3.35886898342917	0.00175790321439416	0.116381927715698	0.80548845417945	308.741387435054	0.257881953410723	0.00178727588537926	0.191196059420762	165	227	349	520	0.0752302745956593	0.698985077160289	
LOC100857916	NULL	NULL	NULL	NULL	NULL	NULL	-1.42963113769116	2.88002085356024	1.55936669654924e-05	0.00253760146847609	-1.23191667346198	221.721370867371	0.220902863046075	2.4507511606253e-08	1.26035448324158e-05	294	323	139	115	0.778530008216869	0.0550910111987155	
LOC100859660	NULL	NULL	NULL	NULL	NULL	NULL	-3.48968564788784	1.98196821597414	4.93999583292995e-19	7.02072207776005e-16	-2.04154495947438	118.369991481255	0.311801368790768	5.84762032650896e-11	4.5109074800538e-08	167	251	32	9	0.977960330319231	0.00814405330939089	
ODF2L	NULL	NULL	NULL	NULL	NULL	NULL	-0.657459298089464	3.05422326702995	0.0424857464076601	0.870480582794531	-0.523611958246725	249.864504382782	0.257221495479818	0.0417858956683091	0.999162683775631	218	371	228	183	0.0144877127941364	0.925877430192255	
CFL2	NULL	NULL	NULL	NULL	NULL	NULL	-0.664174853504056	5.0423457399597	0.0339269064033418	0.77613005677863	-0.558478204622618	997.098422012712	0.233686825282891	0.016854912517026	0.723680032389241	934	1415	953	684	0.015748319015496	0.919259243945466	
NFIC	NULL	NULL	NULL	NULL	NULL	NULL	0.754192561122726	3.63524364752836	0.0185459219116001	0.563193679930899	0.614428752357651	374.338871963891	0.24873453167305	0.0135030379159873	0.64011188958721	203	333	569	428	0.0283979716946757	0.857953432653831	
