Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_pvalue	deseq2_padj	bayseq_library_807	bayseq_library_808	bayseq_library_810	bayseq_library_811	bayseq_library_712	bayseq_library_713	bayseq_library_718	bayseq_library_720	bayseq_likelihood	bayseq_FDR	
MPHOSPH9	1.84395	1.43343	-0.363328	-0.454966	0.3692	0.999226	0.39290395330294	2.48308544760003	0.345554814097402	1	0.432286242143156	170.221826718692	0.183802951261133	0.0186777733647514	0.340020720659983	206	235	119	204	13	327	377	328	0.0292091029468357	0.841519527232866	
LOC100858068	0.198055	0.336118	0.763064	0	1	1	-2.00194337133813	-2.64046299550417	0.0393383923419003	0.498582549313098	-0.553726684827476	4.3612347907364	0.378726584897695	0.143720649100503	0.68411661754004	0	10	8	9	1	1	2	2	0.0308101124095333	0.836586711020549	
LOC101747980	0.29897	0.0641003	-2.2216	0	1	1	1.5854666299794	-0.848394139938253	0.000544333094298178	0.0245686984280015	1.11366519957749	21.3109901693041	0.373208670069387	0.0028448054256227	0.173352455610016	17	10	5	13	8	31	50	22	0.252225996177385	0.470054127572048	
GAS2L2	0.228583	0.0912707	-1.32449	0	1	1	0.806457327591562	-0.803290826217098	0.0900288088690556	0.761623844897175	0.644725941867695	17.2085217362991	0.32181507102612	0.0451338287312808	0.455974933801121	18	23	11	10	3	37	39	24	0.0233566728561362	0.863364054314268	
ARHGAP40	1.99801	1.20823	-0.725668	-0.908813	0.06545	0.681401	1.22012591606762	0.812362948494113	0.00361140660362374	0.106927730522293	1.04755328725829	56.8354943812318	0.273412569851612	0.000127415465442809	0.0367338786871618	50	46	21	56	11	107	168	84	0.411353552965462	0.328064209374299	
NLGN1	5.33797	5.17852	-0.0437489	-0.0670411	0.8925	0.999226	0.948237266045635	3.49390480459736	0.0154234217029993	0.283934804718945	0.771951712560768	382.377684459654	0.334571280344994	0.0210388679150212	0.354541546422565	434	373	158	349	116	503	686	422	0.102187486724078	0.664556887985669	
CDC42EP2	2.55066	4.04728	0.666079	0.647068	0.1987	0.966573	-0.572258629660608	0.919522228944989	0.186190066652019	1	-0.517236298293327	57.753032488189	0.236468720274153	0.0287180805390474	0.386807963822861	86	94	69	93	6	89	80	48	0.0178459672658301	0.88904867631098	
ABI2	17.6473	13.6279	-0.37289	-0.466349	0.34825	0.999226	0.431096714660816	5.72083183642866	0.266316389496029	1	0.427512430409493	1672.64321060437	0.18421866327934	0.0203041611191882	0.351492857021735	2371	1922	1096	1857	264	2615	3442	2492	0.0237342759356694	0.861924997583433	
ABI3	NULL	NULL	NULL	NULL	NULL	NULL	-0.759592224999092	1.57187987035351	0.0674112186722838	0.668157435812145	-0.67839102593328	90.2471437273249	0.23777834131609	0.00433032237775763	0.202534270557653	186	188	86	125	8	140	106	74	0.0573840864781033	0.761940716108477	
TESC	9.00675	15.4688	0.78028	1.28562	0.05245	0.62173	-0.857365120196246	2.50245631400475	0.035306197661928	0.4668621303166	-0.708906681677966	174.739892292986	0.293246891165763	0.0156301227402267	0.312928082361622	326	275	126	443	16	277	183	121	0.0305121562285956	0.83743847004167	
AHRR	0.0636821	0	-inf	0	1	1	2.34411009784742	-3.41600309413952	0.0252895245142963	0.384263780182301	0.671203349742771	3.20207490892152	0.354479751916607	0.0582929301247209	0.499257843908607	1	0	1	0	2	4	3	2	0.177887443975087	0.549554318698045	
SNX30	6.34009	5.33999	-0.247666	-0.351856	0.47785	0.999226	0.945175259824767	2.23448938399803	0.0172450518242209	0.308932785536757	0.788930700980735	163.021171041845	0.313587678382886	0.0118755227669227	0.289661610484704	191	124	95	127	45	200	324	228	0.0956847891643316	0.67845008105658	
ADCY5	11.432	6.49281	-0.816157	-0.829746	0.1034	0.801263	1.02176516882948	5.19584746306176	0.00899058757609621	0.200064035435511	0.831986692853943	1201.38625445932	0.333436672895182	NA	NA	1169	1287	702	768	369	1477	2161	1452	0.145886582818475	0.596741541271864	
NUCKS1	113.968	32.5739	-1.80684	-1.41166	0.024	0.428676	1.70139659207649	5.16685866961506	1.9525392199846e-05	0.00164522652536094	1.07642620041537	1226.5279056146	0.388941665052825	NA	NA	787	808	511	676	590	1112	1439	1051	0.822798269363423	0.0755287931254067	
DDI2	5.43073	4.72411	-0.201103	-0.304592	0.53495	0.999226	0.572111793681218	3.37762398422987	0.14221367593603	0.930996695459331	0.51868478629252	335.982943200998	0.251916235368452	0.0394983236551549	0.434618481596535	450	413	164	364	64	479	744	458	0.029538815689005	0.840711644635815	
LOC101748541	0.0464886	0.0128394	-1.8563	0	1	1	2.16236287128157	-1.34425465601344	6.69238956433253e-06	0.00062849498120018	1.10153078644981	24.9557808398722	0.392166011346068	NA	NA	5	12	1	10	16	14	22	18	0.157855510311206	0.58260719168939	
XRCC4	11.9915	10.5031	-0.191198	-0.264687	0.592	0.999226	0.514059975967462	4.08603815055594	0.187836875065121	1	0.490426864922733	542.383709924596	0.21116056365387	0.0202043841591475	0.351492857021735	618	471	466	627	88	977	932	908	0.0938310802866081	0.682316315429993	
MEIS1	13.8812	12.2632	-0.178797	-0.268881	0.5911	0.999226	0.799039164645771	2.76867849957548	0.040771187340917	0.504263668216543	0.663231852184292	236.953940630885	0.331722174017076	0.0455694796973702	0.456319053337149	247	262	146	183	72	313	344	276	0.071600761791133	0.728156126225734	
DDX60	1.05127	0.520695	-1.01363	-0.445964	0.3661	0.999226	0.374939243213453	2.78806342718811	0.350307590846444	1	0.387528823663885	216.215657161434	0.149452867160204	0.00951473258580061	0.278487046140743	265	285	168	235	26	376	473	341	0.0448380304018165	0.792887600638423	
FTO	0.854695	0.234755	-1.86426	-1.63532	0.00445	0.15586	1.92259475974415	0.620854896689497	5.84797010511291e-06	0.000561563183336923	1.22426090880208	70.014572132117	0.392769536096288	NA	NA	45	41	8	37	34	67	95	83	0.0891175663214874	0.692501484365105	
ZDHHC8	6.27683	5.66893	-0.14696	-0.229769	0.64185	0.999226	0.745842615988699	3.44336349522544	0.0556057086325492	0.601727155649078	0.640319773801852	360.683229571868	0.308174041684088	0.0377290545911283	0.426560252494992	503	427	155	294	90	519	665	457	0.0228479187638513	0.867112291785001	
CYFIP1	NULL	NULL	NULL	NULL	NULL	NULL	0.270200815099228	5.93629435977883	0.486635991938895	1	0.284394585515405	1928.76168460711	0.143879764274583	0.0480854127796851	0.464422931470124	2335	3054	1412	2149	226	3150	3998	3108	0.00643534754155451	0.939247958572796	
LOC421712	0.150244	0.0769564	-0.965196	0	1	1	1.28248379371405	-2.32266727911885	0.0451147759873363	0.533933856709362	0.767478929532535	4.9674436235155	0.392176476712091	0.0503505968655666	0.470850974277144	3	5	2	4	1	10	14	8	0.0392992934843088	0.810685542087581	
GLT8D2	1.21544	0.558984	-1.1206	-0.556689	0.2666	0.999226	1.2164054263266	0.128629089349633	0.0058497147512808	0.151708295702925	0.757080580897023	32.2838037986703	0.387238342311845	0.0505740421634288	0.470850974277144	48	14	3	41	4	60	96	73	0.0533514901032611	0.771331963938713	
OSR1	7.8177	3.09514	-1.33674	-1.70831	0.00215	0.0963087	1.27805243300224	1.91788058985674	0.00174751492668763	0.0623606845540414	0.775297349453931	115.575090133043	0.389091239891218	0.0463069143464784	0.458600033223403	192	55	10	114	13	188	464	213	0.0226198280006827	0.868207312419034	
BCL2	24.3717	14.6339	-0.735891	-1.07744	0.0291	0.473557	1.16827620202874	4.40465209531038	0.00297619592518119	0.0923530491019107	0.969871945526218	704.00832430902	0.32065844340978	NA	NA	636	665	390	441	216	983	1269	929	0.51496652981402	0.244699868570196	
MTM1	6.97114	4.3046	-0.695518	-1.00716	0.0429	0.5674	0.291588270697044	3.66173741874295	0.467850426005428	1	0.308944308150092	392.932179333034	0.200902402646153	0.124101670955909	0.650415705714705	480	517	363	409	34	679	786	781	0.0132674277572831	0.907749743544678	
CSNK1G1	87.1774	13.3768	-2.70422	-2.04068	0.11985	0.837818	0.941168184967625	4.20373077443171	0.0157126186176192	0.289009148999488	0.620399543349692	640.919856495584	0.390605533983634	NA	NA	556	664	399	486	272	556	627	412	0.449090775744207	0.302792839756837	
SERPINB2	0.263382	0.13502	-0.963978	0	1	1	1.10891537382405	-1.6371757508292	0.0204680720684537	0.342494788347956	0.660329834852143	11.2256119743833	0.398216398133659	0.097273353552035	0.59355797181647	15	7	0	8	4	20	10	20	0.0216372466309958	0.87229121141721	
ASXL3	1.4277	1.0846	-0.39653	-0.562597	0.2594	0.999226	0.44508062285506	3.37181803386284	0.252505940308406	1	0.406273857042336	333.264185774705	0.182614702017995	0.026097364062974	0.375567557039371	419	393	220	391	59	542	600	487	0.0453382640570292	0.791466885263213	
ASXL2	3.43034	2.49405	-0.459862	-0.680446	0.1758	0.934199	0.818309634600694	3.24267053016767	0.0358628412631664	0.472803988898071	0.674869022101373	321.292658937424	0.331657727484365	0.0418673960734794	0.44420677839664	387	342	155	279	93	404	617	324	0.073851144986939	0.72266184629325	
DDX6	26.4085	18.9737	-0.477002	-0.708891	0.157	0.912412	0.932369260996873	4.40792546581256	0.0173318668134962	0.309707239505542	0.844412789565027	682.65120374148	0.256458197894174	0.000992676173378939	0.103530807727896	862	644	284	630	136	1034	1671	1102	0.280807019481567	0.439903810248022	
LOC101751079	88.3792	135.728	0.618943	0.896484	0.0718	0.706871	-0.681760899296559	3.90437865891742	0.0822030218667927	0.734055909074901	-0.582154681087242	465.189683544994	0.251810930828417	0.0207847292259919	0.353910051951574	934	787	646	461	38	732	533	485	0.069999604417558	0.731136310546725	
SLC7A7	NULL	NULL	NULL	NULL	NULL	NULL	0.698666730597526	1.96940464780551	0.0886428748370232	0.76128339981597	0.606958769562662	119.466874908194	0.28624935724162	0.0339736123624898	0.412983518374103	123	167	62	129	12	190	416	172	0.0218425108019941	0.871646827231904	
WWOX	10.7141	8.52775	-0.329278	-0.333073	0.5519	0.999226	0.79398981816178	4.15087917186777	0.0415494792055752	0.507013049630482	0.680433619280548	586.539576068093	0.313051851170566	0.0297390025876205	0.393291488349128	772	577	329	464	157	792	849	888	0.0804313759271719	0.708687970658847	
GLIPR2	13.0142	7.92051	-0.716424	-1.04567	0.03485	0.519909	0.739469520178909	3.61822984249103	0.0618254092848394	0.633650997660676	0.72676886447571	384.47482350995	0.194870336466979	0.00019186032273673	0.0465301816402678	378	390	297	368	42	744	815	876	0.293549483945279	0.426956502939596	
FAM172A	32.7168	18.2868	-0.839228	-1.16281	0.0229	0.418694	0.789312094502195	4.93951747638243	0.0425336007383689	0.512277570926863	0.647382358394427	1006.31679815971	0.335890955902253	NA	NA	1122	690	767	962	287	1212	1427	1427	0.0389003934231894	0.81178113877181	
LOC101748700	261.119	38.9542	-2.74486	-6.17721	5e-05	0.00552662	2.41619652566634	3.42046658855512	5.38011486521025e-09	1.10282008362069e-06	0.70674263856782	444.302305689512	0.365143399409942	NA	NA	154	163	152	152	306	227	115	89	0.747701645092396	0.10547540063379	
LOC101748704	30.1182	14.9139	-1.01398	-2.36013	0.09305	0.77566	0.966633271559528	0.387658632253097	0.0145736626465617	0.274453480829861	0.732558494776973	55.1944249535585	0.384073599946111	0.0564767236444262	0.492943642762005	49	50	28	31	23	64	73	39	0.0574668772922606	0.761841661723931	
GDI2	214.244	232.764	0.119613	0.162464	0.76445	0.999226	0.763583329700006	2.95707033322224	0.0533276031543523	0.596262701587991	0.700990762416052	248.006730403561	0.231024846736826	0.0024112198782216	0.157748145477162	285	232	126	297	40	406	656	376	0.218883419755426	0.501925831781467	
TFAP4	NULL	NULL	NULL	NULL	NULL	NULL	-0.584131448161987	3.73529998081988	0.1420611309631	0.930414015216465	-0.545734733623082	417.741475496262	0.189591239110487	0.00399595657645661	0.192629555963359	722	723	503	543	46	608	496	402	0.120062665318433	0.633607783882056	
LOC419563	9.56842	4.17606	-1.19614	-1.62772	0.00315	0.122418	1.15808295857163	3.94802310860559	0.00348937458501693	0.104328874338557	0.763808097579329	476.690437486079	0.376040460150553	NA	NA	512	339	185	511	44	587	2748	376	0.0773586505753088	0.715783723945694	
NAT9	7.17203	10.6636	0.572236	0.842994	0.09115	0.769603	-0.58931786778513	3.8792684629804	0.127150078405514	0.904173580877534	-0.498427163829622	453.366124988814	0.249572181805781	0.0458114664193913	0.456431166401549	740	966	537	520	27	861	553	509	0.0217533206869082	0.871889233599074	
COX5A	122.926	193.598	0.655275	1.01789	0.04325	0.569375	-0.730940792770318	5.68015118280694	0.0607966816258867	0.625520500899147	-0.680019659396095	1607.01394269632	0.149563914880791	5.44980719531293e-06	0.00496161920339595	3059	2739	1755	2594	133	2320	1745	1773	0.469718989670926	0.282584108500586	
MIR1627	11.2165	22.663	1.01472	1.40105	0.0192	0.380468	-0.723619082381196	-1.16001046036006	0.0640491932002711	0.645728038870487	-0.525336052236333	11.1967383364637	0.361791170635732	0.146489868006602	0.68920751340499	18	19	13	27	0	23	16	8	0.00940908498433058	0.926990628831503	
SIPA1L2	9.33086	6.75715	-0.465596	-0.698613	0.16385	0.923175	0.560722016188859	5.50417244364371	0.148588721817468	0.93577972576212	0.537259442047019	1447.9591571662	0.220810124336595	0.0149689808316082	0.311425184826378	1892	1573	881	1593	270	2137	2955	2126	0.0265271705343862	0.851662940225997	
SLC35F1	23.5487	22.6758	-0.0544904	-0.0827094	0.868	0.999226	0.524183366948115	5.20786367601712	0.177336823801156	1	0.509493798233772	1175.0490462889	0.199936734619182	0.0108257070725755	0.286784818088089	1660	1288	727	1230	193	1776	2380	1949	0.0547524628755322	0.768473865287168	
SLC35F2	2.99537	2.14395	-0.482461	-0.585605	0.2635	0.999226	0.782632838182428	1.35724992509566	0.0595961265819791	0.620418587932452	0.630328836563105	78.0723222226943	0.321380488490314	0.0498421203236993	0.468570107260516	108	69	27	102	9	138	262	107	0.0150797168007908	0.900888282326036	
LOC101750951	0.00130183	0.0207757	3.99628	0	1	1	-2.63300135073276	-3.19703285514676	0.00479677225496959	0.131605651134417	-0.427459702760603	1.59515386732058	0.310299219475429	0.168335285231676	0.720832403835679	13	1	0	2	0	1	0	1	0.0805083510247507	0.708384121429699	
TSPAN18	13.5863	9.1957	-0.563126	-0.480355	0.3124	0.999226	1.3535906881506	2.58642815438802	0.000722798950775793	0.030694478152666	1.11043306633137	203.874522807385	0.315808936266515	0.000437845831313992	0.0717804060862749	183	150	59	191	54	340	555	239	0.333493082776043	0.389047490419803	
TSPAN19	0.0881971	0.0261842	-1.75203	0	1	1	1.86575711122555	-2.65586740146135	0.0412509815469075	0.504525774306927	0.687219935507547	2.92237707921738	0.388853735293178	0.0771785469088243	0.550529692547977	1	1	3	2	0	15	4	8	0.0410612290429467	0.804667176337923	
LOC100857484	51.7321	77.7694	0.588142	1.27107	0.06475	0.677427	-0.64588597190457	4.4690551897341	0.0963147827723349	0.788417323640256	-0.57050847668954	688.071313505353	0.208359600334405	0.00617961347728759	0.22869406783306	1107	1111	863	1104	46	1227	840	713	0.131622646892485	0.614401156290546	
TSPAN15	10.3383	15.0807	0.544711	0.800721	0.11205	0.817202	-0.56457526669223	3.85348768573738	0.148243215093612	0.934431951320407	-0.487692776042056	448.773425245395	0.238219887184479	0.0406347341591015	0.438216727857942	529	964	527	679	36	822	578	417	0.0236339065422793	0.862585801964995	
TMUB1	179.832	38.4242	-2.22656	-1.59991	0.0368	0.533569	1.96110781249397	5.07820046168223	1.07644715129925e-06	0.000125397269789056	0.657255107191498	1201.00675887871	0.375245024329666	NA	NA	732	590	494	464	760	608	458	335	0.466518563463448	0.28712894752752	
ALG3	37.3704	7.68953	-2.28093	-2.44785	0.00075	0.0444826	1.84157342221538	3.79604262972583	4.90163507064728e-06	0.000483764150166938	0.825591145875642	535.943408530285	0.394156942317613	NA	NA	265	340	210	268	333	274	199	173	0.868471122328931	0.0554539435675773	
LOC100857738	0	0	0	0	1	1	-3.85133924465509	-3.76346951851287	0.039852467751778	0.499032583115292	-0.247900249989706	0.613532942993853	0.222905188976727	0.266080905375716	0.824976028521322	0	4	0	3	0	0	0	0	0.10057341220591	0.667399819571768	
LOC100857732	31.3723	50.6147	0.690066	1.02815	0.04035	0.552805	-0.696746495304401	4.28244517736652	0.070298062712311	0.685237357522197	-0.589464169203245	598.585551636372	0.267812092712211	0.0277334458051673	0.382719870160765	1227	985	574	1038	25	1129	843	590	0.0786842487486754	0.712727137631402	
CLUL1	0.217812	0.419554	0.945776	0	1	1	-0.844843712461212	-1.14260610211218	0.0374958157889087	0.48680397086911	-0.592423625194051	11.4143014634512	0.370244176586723	0.109578846333875	0.627231927161934	13	22	12	34	0	12	15	17	0.0153849849588471	0.899749061756219	
PARP4	4.57647	6.57831	0.523482	0.806326	0.1045	0.802542	-0.495598262546206	4.33403331385027	0.203028170344369	1	-0.447316788006911	628.521715547717	0.122080014700405	0.000248182752144486	0.0536633155824415	979	1158	627	983	52	835	941	809	0.124238438231705	0.626577067517505	
KLHL14	1.38467	1.00754	-0.458708	-0.506375	0.3241	0.999226	0.547121223563052	1.65183049925002	0.187392924042571	1	0.53912814788903	96.7384927573856	0.196103371986625	0.00597402176669686	0.227749820736517	127	112	54	116	11	196	208	169	0.0259756996172773	0.854541564622023	
MXD1,SNRNP27	432.4	149.925	-1.52813	-2.84083	0.03325	0.508062	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
SLK	33.1983	27.8099	-0.255515	-0.352384	0.47825	0.999226	1.04126358829618	5.90229124244995	0.00778278874031762	0.181723428659464	0.931498731617368	1913.44671599788	0.271263145844672	0.000594897178978249	0.0816708841425853	2240	1987	872	1316	418	2665	4850	3038	0.297505289697263	0.420853995015274	
NOTCH2	13.6891	6.83767	-1.00145	-0.541068	0.24505	0.999226	0.637993884154309	6.2033233389295	0.100207858125157	0.802172857460995	0.580705892517992	2358.94191628379	0.27685128477455	0.0359460400929246	0.418092812536398	2552	2720	1700	2207	535	3320	4941	2648	0.126896967707798	0.622695361733326	
SNRPD1	69.0698	35.3552	-0.966132	-1.11384	0.03455	0.516793	0.6545797687382	4.5760620694938	0.0892212208947598	0.76128339981597	0.448877443123198	811.378897448088	0.39064075258838	NA	NA	751	1099	554	663	320	719	607	555	0.101868954453323	0.664966105931803	
IFT46	12.1352	16.7917	0.468555	0.671907	0.1775	0.935041	-0.51218934243274	3.44429529230804	0.182127680344035	1	-0.433326889847993	333.556422934591	0.191691229223564	0.0237873692193086	0.367542954865779	482	612	317	611	19	526	528	417	0.0395702436568447	0.80945200698705	
RFX6	0.044627	0.310638	2.79924	0	1	1	-1.93750640624308	-0.659394107941981	1.99050888223628e-05	0.00166406542554953	-0.592198776392377	15.9808508783555	0.363580234348369	NA	NA	2	86	1	62	0	4	28	4	0.00568029759275353	0.942846034427911	
LOC427025	0	0.566526	inf	-nan	0.15255	0.906038	-7.43959756365514	1.14480379708486	6.12232825177754e-25	8.1572371044621e-22	-0.197275458405967	60.7298406827655	0.195815243132364	NA	NA	0	726	1	1	0	0	3	0	0.868145918858976	0.0565300018432597	
DHRS12	4.59623	3.27768	-0.487776	-0.384164	0.40255	0.999226	0.370796062953525	2.10179823495056	0.356494427129416	1	0.355784767990503	134.946512882335	0.17458745055326	0.0415639438920527	0.443095626212506	145	179	93	182	18	256	263	200	0.0188988068374481	0.883774209806966	
DHRS13	0.36845	0	-inf	0	1	1	1.56936208504947	0.927421548585492	0.00015366843577966	0.00902452813760548	0.785946012980665	102.37177477672	0.393879477453014	NA	NA	55	34	42	75	62	60	58	27	0.0647753007763879	0.745265087254094	
ADIPOR1	25.8394	34.2093	0.404815	0.346462	0.56055	0.999226	-0.429915033812907	4.61962989455738	0.264853282848812	1	-0.370116930648791	763.901736049622	0.16881473707174	0.0283474311862423	0.385951354765109	1189	1335	838	1065	51	1269	1163	991	0.0352719452455568	0.822432317614161	
